RAJ2000,DEJ2000,Constellation
92.961259,-29.2786121,Canis Major
92.945151,-30.2785110,Canis Major
92.928708,-31.2784138,Canis Major
92.911906,-32.2783089,Canis Major
92.899068,-33.0282326,Columba
93.899259,-33.0403671,Columba
94.899731,-33.0524940,Columba
95.900337,-33.0646057,Columba
96.900937,-33.0766945,Columba
97.901817,-33.0887642,Columba
98.902845,-33.1008072,Columba
99.903859,-33.1128159,Puppis
99.886587,-34.1127090,Puppis
99.868899,-35.1126060,Puppis
99.850767,-36.1124992,Puppis
99.832170,-37.1123848,Puppis
99.813079,-38.1122704,Puppis
99.793454,-39.1121559,Puppis
99.773268,-40.1120338,Puppis
99.752476,-41.1119080,Puppis
99.731040,-42.1117821,Puppis
99.708916,-43.1116486,Puppis
98.707424,-43.0996284,Puppis
97.705986,-43.0875816,Puppis
96.704744,-43.0755081,Puppis
95.703851,-43.0634155,Puppis
94.702999,-43.0513000,Puppis
93.702349,-43.0391731,Puppis
92.702043,-43.0270348,Puppis
91.701794,-43.0148888,Puppis
90.951777,-43.0057793,Puppis
193.065018,13.3198290,Virgo
192.067852,13.3173513,Virgo
191.070699,13.3150816,Virgo
190.073719,13.3130198,Virgo
189.076581,13.3111668,Virgo
188.079457,13.3095226,Virgo
187.082476,13.3080883,Virgo
186.085353,13.3068638,Virgo
185.088243,13.3058500,Virgo
184.091277,13.3050470,Virgo
183.094167,13.3044558,Virgo
182.097072,13.3040752,Virgo
181.100121,13.3039055,Virgo
180.103011,13.3039484,Virgo
179.604536,13.3040485,Virgo
179.604807,14.3040485,Coma Berenices
179.605079,15.3040485,Coma Berenices
179.605350,16.3040485,Coma Berenices
179.605623,17.3040485,Coma Berenices
179.605908,18.3040485,Coma Berenices
179.606194,19.3040466,Coma Berenices
179.606481,20.3040485,Coma Berenices
179.606766,21.3040485,Coma Berenices
179.607067,22.3040466,Coma Berenices
179.607367,23.3040485,Coma Berenices
179.607667,24.3040485,Coma Berenices
179.607982,25.3040466,Coma Berenices
179.608282,26.3040485,Coma Berenices
179.608612,27.3040485,Coma Berenices
179.608941,28.3040466,Coma Berenices
180.602231,28.3038998,Coma Berenices
181.595664,28.3039627,Coma Berenices
181.595449,29.3039646,Coma Berenices
181.595220,30.3039627,Coma Berenices
181.594992,31.3039627,Coma Berenices
181.594749,32.3039627,Coma Berenices
181.594506,33.3039627,Coma Berenices
182.586509,33.3042374,Coma Berenices
183.578354,33.3047180,Coma Berenices
184.570369,33.3054123,Coma Berenices
185.562372,33.3063164,Coma Berenices
186.554261,33.3074303,Canes Venatici
186.555991,32.3074341,Canes Venatici
186.557694,31.3074341,Coma Berenices
187.550325,31.3087559,Coma Berenices
188.542971,31.3102894,Coma Berenices
189.535474,31.3120289,Coma Berenices
190.528164,31.3139782,Coma Berenices
191.520867,31.3161354,Coma Berenices
192.513456,31.3184986,Coma Berenices
193.506202,31.3210678,Coma Berenices
194.498977,31.3238430,Coma Berenices
195.491639,31.3268204,Coma Berenices
196.484471,31.3300037,Coma Berenices
197.477346,31.3333893,Coma Berenices
198.470106,31.3369770,Coma Berenices
199.463052,31.3407631,Coma Berenices
200.207748,31.3437366,Coma Berenices
200.213256,30.3437462,Coma Berenices
200.218664,29.3437595,Coma Berenices
200.223956,28.3437691,Coma Berenices
200.226574,27.8437748,Coma Berenices
201.220522,27.8479156,Coma Berenices
202.214355,27.8522511,Coma Berenices
203.208375,27.8567848,Coma Berenices
203.953872,27.8603134,Coma Berenices
203.959965,26.8603268,Coma Berenices
203.965959,25.8603420,Coma Berenices
203.971839,24.8603573,Coma Berenices
203.977632,23.8603687,Coma Berenices
203.983341,22.8603840,Coma Berenices
203.988948,21.8603973,Coma Berenices
203.994498,20.8604107,Coma Berenices
203.999962,19.8604240,Coma Berenices
204.005356,18.8604374,Coma Berenices
204.010692,17.8604488,Coma Berenices
204.015971,16.8604622,Coma Berenices
204.021192,15.8604746,Coma Berenices
204.026355,14.8604860,Coma Berenices
204.028931,14.3604937,Virgo
203.031822,14.3557997,Virgo
202.034883,14.3513012,Virgo
201.037816,14.3470001,Virgo
200.040765,14.3428965,Virgo
199.043884,14.3389931,Virgo
198.046846,14.3352909,Virgo
197.049837,14.3317900,Virgo
196.053000,14.3284922,Virgo
195.056032,14.3253975,Virgo
194.059066,14.3225088,Virgo
194.062027,13.3225126,Virgo
269.784994,-44.5164948,Scorpius
269.761504,-43.5166359,Scorpius
269.738789,-42.5167732,Scorpius
269.716788,-41.5169106,Scorpius
269.695444,-40.5170364,Scorpius
269.674759,-39.5171661,Scorpius
269.654617,-38.5172844,Scorpius
269.635077,-37.5174026,Scorpius
269.625464,-37.0174599,Scorpius
270.625563,-37.0053139,Sagittarius
271.625490,-36.9931641,Sagittarius
272.625075,-36.9810181,Sagittarius
273.624687,-36.9688797,Sagittarius
274.624128,-36.9567528,Sagittarius
275.623284,-36.9446373,Corona Australis
276.622410,-36.9325409,Corona Australis
277.621365,-36.9204636,Corona Australis
278.620034,-36.9084167,Corona Australis
279.618702,-36.8963928,Corona Australis
280.617199,-36.8844070,Corona Australis
281.615381,-36.8724556,Corona Australis
282.613563,-36.8605423,Corona Australis
283.611603,-36.8486710,Corona Australis
284.609356,-36.8368492,Corona Australis
285.607080,-36.8250771,Corona Australis
286.604662,-36.8133583,Corona Australis
287.601900,-36.8017006,Corona Australis
288.599196,-36.7901001,Corona Australis
289.596319,-36.7785645,Corona Australis
289.614516,-37.7784615,Corona Australis
289.633256,-38.7783546,Corona Australis
289.652509,-39.7782402,Corona Australis
289.672308,-40.7781258,Corona Australis
289.692735,-41.7780113,Corona Australis
289.713822,-42.7778854,Corona Australis
289.735564,-43.7777634,Corona Australis
289.758081,-44.7776337,Corona Australis
289.769640,-45.2775650,Telescopium
288.773546,-45.2890892,Telescopium
287.777251,-45.3006783,Telescopium
286.780929,-45.3123245,Telescopium
285.784234,-45.3240356,Telescopium
284.787312,-45.3357964,Telescopium
283.790359,-45.3476105,Telescopium
282.793035,-45.3594704,Telescopium
281.795511,-45.3713760,Telescopium
280.797959,-45.3833199,Telescopium
279.800006,-45.3953056,Telescopium
278.801823,-45.4073219,Telescopium
277.803612,-45.4193649,Telescopium
276.805029,-45.4314346,Telescopium
275.806246,-45.4435272,Corona Australis
274.807377,-45.4556389,Corona Australis
273.808164,-45.4677658,Corona Australis
272.808723,-45.4799042,Corona Australis
272.309017,-45.4859734,Corona Australis
271.309261,-45.4981232,Corona Australis
270.309420,-45.5102692,Corona Australis
269.809284,-45.5163460,Scorpius
240.808754,25.6535683,Serpens
239.811744,25.6430988,Serpens
238.814821,25.6327381,Serpens
237.818141,25.6224899,Serpens
236.821376,25.6123581,Serpens
235.824694,25.6023426,Serpens
234.828229,25.5924492,Serpens
233.831721,25.5826778,Serpens
232.835283,25.5730362,Serpens
231.839074,25.5635242,Serpens
230.842796,25.5541439,Serpens
229.846574,25.5448990,Serpens
229.099516,25.5380573,Serpens
229.088231,26.5380058,Bootes
229.076757,27.5379543,Bootes
229.065071,28.5379009,Bootes
229.053154,29.5378475,Bootes
229.040994,30.5377903,Bootes
229.028592,31.5377350,Bootes
229.015919,32.5376778,Bootes
230.010781,32.5468063,Corona Borealis
231.005745,32.5560722,Corona Borealis
232.000665,32.5654755,Corona Borealis
232.746978,32.5726128,Corona Borealis
232.733287,33.5725441,Bootes
232.719284,34.5724792,Bootes
232.704921,35.5724106,Bootes
232.690215,36.5723381,Bootes
232.675109,37.5722656,Bootes
232.659601,38.5721931,Bootes
232.643652,39.5721130,Bootes
233.637486,39.5817337,Corona Borealis
234.631462,39.5914764,Corona Borealis
235.625439,39.6013451,Corona Borealis
236.619702,39.6113358,Corona Borealis
237.365427,39.6189079,Corona Borealis
238.359961,39.6291046,Corona Borealis
239.354452,39.6394119,Corona Borealis
240.349245,39.6498337,Corona Borealis
241.344195,39.6603584,Corona Borealis
242.339144,39.6709862,Corona Borealis
243.334409,39.6817207,Corona Borealis
244.329814,39.6925468,Corona Borealis
245.325194,39.7034683,Corona Borealis
246.071949,39.7117195,Corona Borealis
246.090402,38.7118225,Corona Borealis
246.108371,37.7119217,Corona Borealis
246.125821,36.7120171,Corona Borealis
246.142845,35.7121124,Corona Borealis
246.159468,34.7122040,Corona Borealis
246.175661,33.7122917,Corona Borealis
246.191482,32.7123833,Corona Borealis
246.206961,31.7124672,Corona Borealis
246.222124,30.7125511,Corona Borealis
246.236973,29.7126350,Corona Borealis
246.251506,28.7127151,Corona Borealis
246.265784,27.7127934,Corona Borealis
246.279802,26.7128716,Hercules
245.282535,26.7018642,Hercules
244.285241,26.6909466,Hercules
243.786706,26.6855240,Corona Borealis
243.800182,25.6855946,Hercules
242.802915,25.6748180,Hercules
241.805734,25.6641407,Serpens
194.163609,-21.6773453,Virgo
194.160390,-20.6773491,Virgo
194.157228,-19.6773548,Virgo
194.154081,-18.6773586,Virgo
194.150991,-17.6773624,Virgo
194.147929,-16.6773682,Virgo
194.144898,-15.6773720,Virgo
194.141894,-14.6773758,Virgo
194.138932,-13.6773796,Virgo
194.135971,-12.6773844,Virgo
194.133052,-11.6773882,Virgo
193.130779,-11.6800861,Virgo
192.128349,-11.6825762,Virgo
191.125904,-11.6848583,Virgo
190.123601,-11.6869316,Virgo
189.121141,-11.6887941,Virgo
188.118682,-11.6904478,Virgo
187.116351,-11.6918898,Virgo
186.113864,-11.6931200,Virgo
185.111389,-11.6941395,Virgo
184.109058,-11.6949463,Virgo
183.106571,-11.6955414,Virgo
182.104081,-11.6959238,Virgo
181.101736,-11.6960945,Virgo
180.099249,-11.6960516,Virgo
179.096760,-11.6957970,Virgo
179.096374,-12.6957970,Corvus
179.096002,-13.6957960,Corvus
179.095617,-14.6957970,Corvus
179.095230,-15.6957970,Corvus
179.094844,-16.6957970,Corvus
179.094444,-17.6957951,Corvus
179.094044,-18.6957970,Corvus
179.093641,-19.6957970,Corvus
179.093227,-20.6957951,Corvus
179.092812,-21.6957970,Corvus
179.092398,-22.6957951,Corvus
179.091969,-23.6957951,Corvus
179.091540,-24.6957970,Corvus
179.091311,-25.1957951,Corvus
180.097004,-25.1960506,Corvus
181.102695,-25.1960945,Corvus
182.108231,-25.1959229,Corvus
183.113924,-25.1955395,Corvus
184.119615,-25.1949425,Corvus
185.125137,-25.1941319,Corvus
186.130800,-25.1931095,Corvus
187.136478,-25.1918755,Corvus
188.141985,-25.1904297,Corvus
189.147619,-25.1887703,Corvus
190.153241,-25.1869011,Corvus
190.404525,-25.1864014,Hydra
190.402094,-24.1864052,Hydra
190.399689,-23.1864071,Hydra
190.398502,-22.6864090,Corvus
191.403465,-22.6842785,Corvus
192.408427,-22.6819382,Corvus
193.413219,-22.6793900,Corvus
194.166870,-22.6773415,Virgo
173.340912,-6.6902204,Leo
172.339526,-6.6885381,Leo
171.338296,-6.6866455,Leo
170.336910,-6.6845436,Leo
169.335537,-6.6822329,Leo
168.334321,-6.6797142,Leo
167.332964,-6.6769881,Leo
166.331606,-6.6740551,Leo
165.330405,-6.6709175,Leo
164.329047,-6.6675744,Leo
163.327717,-6.6640282,Leo
162.827139,-6.6621790,Leo
162.823334,-7.6621718,Crater
162.819514,-8.6621647,Crater
162.815666,-9.6621580,Crater
162.811804,-10.6621494,Crater
162.807914,-11.6621428,Crater
162.803992,-12.6621361,Crater
162.800044,-13.6621275,Crater
162.796068,-14.6621208,Crater
162.792048,-15.6621132,Crater
162.787986,-16.6621056,Crater
162.783894,-17.6620979,Crater
162.779746,-18.6620903,Crater
162.775541,-19.6620827,Crater
163.779660,-19.6657410,Crater
164.030586,-19.6666222,Crater
164.026623,-20.6666145,Crater
164.022603,-21.6666088,Crater
164.018541,-22.6666012,Crater
164.014406,-23.6665936,Crater
164.010214,-24.6665878,Crater
164.008083,-25.1665821,Crater
165.013546,-25.1699905,Crater
166.019025,-25.1731930,Crater
167.024388,-25.1761894,Crater
168.029924,-25.1789799,Crater
169.035472,-25.1815605,Crater
170.040907,-25.1839333,Crater
171.046500,-25.1860962,Crater
172.052107,-25.1880493,Crater
173.057599,-25.1897926,Crater
174.063249,-25.1913223,Crater
175.068912,-25.1926422,Crater
176.074419,-25.1937504,Crater
177.080097,-25.1946449,Crater
178.085775,-25.1953259,Crater
179.091311,-25.1957951,Corvus
179.091754,-24.1957951,Corvus
179.092184,-23.1957970,Corvus
179.092612,-22.1957951,Corvus
179.093026,-21.1957970,Corvus
179.093442,-20.1957970,Corvus
179.093842,-19.1957951,Corvus
179.094243,-18.1957970,Corvus
179.094644,-17.1957970,Corvus
179.095031,-16.1957951,Corvus
179.095416,-15.1957960,Corvus
179.095803,-14.1957970,Corvus
179.096189,-13.1957970,Corvus
179.096561,-12.1957960,Corvus
179.096760,-11.6957970,Virgo
179.097132,-10.6957970,Virgo
179.097504,-9.6957970,Virgo
179.097876,-8.6957970,Virgo
179.098234,-7.6957970,Virgo
179.098606,-6.6957974,Virgo
178.097362,-6.6953301,Virgo
177.095961,-6.6946511,Virgo
176.094561,-6.6937604,Virgo
175.093317,-6.6926579,Virgo
174.342299,-6.6916924,Virgo
193.317346,-55.6798439,Centaurus
192.299967,-55.6823730,Centaurus
191.282516,-55.6846886,Centaurus
190.265164,-55.6867905,Centaurus
189.247599,-55.6886826,Centaurus
188.229990,-55.6903610,Centaurus
187.212496,-55.6918259,Centaurus
186.194802,-55.6930733,Centaurus
185.177077,-55.6941071,Centaurus
184.159499,-55.6949272,Centaurus
183.141732,-55.6955338,Centaurus
182.123952,-55.6959190,Centaurus
181.106329,-55.6960945,Centaurus
180.088548,-55.6960487,Centaurus
179.070768,-55.6957932,Centaurus
179.069610,-56.6957932,Crux
179.068380,-57.6957932,Crux
179.067078,-58.6957893,Crux
179.065704,-59.6957932,Crux
179.064244,-60.6957932,Crux
179.062686,-61.6957932,Crux
179.061041,-62.6957893,Crux
179.059267,-63.6957893,Crux
179.057364,-64.6957855,Crux
180.083026,-64.6960526,Crux
181.108704,-64.6960907,Crux
182.134209,-64.6959229,Crux
183.159871,-64.6955261,Crux
184.185519,-64.6949158,Crux
185.210967,-64.6940918,Crux
186.236544,-64.6930542,Crux
187.262091,-64.6917953,Crux
188.287410,-64.6903152,Crux
189.312829,-64.6886292,Crux
190.338177,-64.6867218,Crux
191.363281,-64.6846008,Crux
192.388473,-64.6822662,Crux
193.413549,-64.6797180,Crux
194.438381,-64.6769638,Crux
194.423647,-63.6769791,Crux
194.409914,-62.6769981,Crux
194.397082,-61.6770210,Crux
194.385051,-60.6770363,Crux
194.373750,-59.6770515,Crux
194.363094,-58.6770668,Crux
194.353051,-57.6770821,Crux
194.343524,-56.6770935,Crux
194.334511,-55.6771049,Centaurus
295.269528,27.7901611,Cygnus
294.266939,27.7790585,Cygnus
293.264609,27.7678738,Cygnus
292.262249,27.7566051,Cygnus
291.259976,27.7452602,Cygnus
290.257987,27.7338428,Cygnus
290.132646,27.7324085,Lyra
290.117883,28.7323265,Lyra
290.102864,29.7322388,Lyra
290.095252,30.2321968,Lyra
291.097612,30.2436275,Lyra
291.598777,30.2493153,Lyra
291.583443,31.2492256,Lyra
291.567765,32.2491379,Lyra
291.551742,33.2490501,Lyra
291.535349,34.2489548,Lyra
291.518583,35.2488594,Lyra
291.501389,36.2487640,Lyra
291.492604,36.7487144,Lyra
292.119656,36.7558022,Lyra
292.101831,37.7556992,Lyra
292.083549,38.7556000,Lyra
292.064724,39.7554932,Lyra
292.045354,40.7553825,Lyra
292.025414,41.7552719,Lyra
292.004814,42.7551537,Lyra
291.983527,43.7550354,Cygnus
290.979451,43.7436676,Cygnus
289.975719,43.7322273,Cygnus
288.972044,43.7207184,Cygnus
288.470307,43.7149391,Lyra
288.447847,44.7148132,Lyra
288.424616,45.7146759,Lyra
288.400526,46.7145386,Lyra
288.375521,47.7143936,Cygnus
287.371617,47.7027817,Cygnus
287.120647,47.6998672,Draco
287.094498,48.6997108,Draco
287.067289,49.6995544,Draco
287.038965,50.6993904,Draco
287.009354,51.6992188,Draco
286.978455,52.6990395,Draco
286.946069,53.6988525,Draco
286.912136,54.6986542,Draco
286.876459,55.6984482,Draco
287.881507,55.7100906,Draco
288.886872,55.7216721,Draco
289.892406,55.7331886,Draco
290.898342,55.7446327,Draco
291.904593,55.7560043,Draco
291.868114,56.7558022,Draco
291.829605,57.7555847,Draco
291.809550,58.2554703,Draco
292.816572,58.2667732,Draco
293.824053,58.2779961,Draco
294.831877,58.2891350,Draco
295.839901,58.3001862,Draco
296.848354,58.3111458,Draco
297.100554,58.3138733,Draco
297.060270,59.3136559,Draco
297.039241,59.8135414,Draco
298.048467,59.8243904,Draco
299.058180,59.8351402,Draco
300.068206,59.8457909,Draco
300.573262,59.8510780,Draco
301.583805,59.8615685,Cepheus
302.594519,59.8719482,Cepheus
303.605661,59.8822174,Cepheus
304.617147,59.8923721,Cepheus
305.628777,59.9024048,Cepheus
306.640891,59.9123154,Cepheus
307.653294,59.9221039,Cepheus
308.665837,59.9317589,Cepheus
308.716593,59.9322395,Cepheus
308.677740,60.9320564,Cepheus
308.660804,61.3486443,Cepheus
309.623794,61.3576965,Cepheus
309.663162,60.3578873,Cygnus
309.700184,59.3580589,Cygnus
309.735089,58.3582191,Cygnus
309.768076,57.3583717,Cygnus
309.799319,56.3585167,Cygnus
309.828959,55.3586578,Cygnus
309.831361,55.2753258,Cygnus
310.842476,55.2846947,Cepheus
311.853734,55.2939262,Cepheus
312.865334,55.3030167,Cepheus
313.877191,55.3119659,Cepheus
314.889106,55.3207664,Cepheus
315.901394,55.3294144,Cepheus
316.913939,55.3379173,Cepheus
317.926541,55.3462601,Cepheus
318.939514,55.3544464,Cepheus
319.952688,55.3624725,Cepheus
320.965920,55.3703384,Cepheus
321.979522,55.3780365,Cepheus
322.993297,55.3855705,Cepheus
324.007101,55.3929291,Cepheus
325.021276,55.4001198,Cepheus
326.035623,55.4071388,Cepheus
327.050028,55.4139748,Cepheus
328.064746,55.4206352,Cepheus
329.079637,55.4271164,Cepheus
330.094529,55.4334106,Cepheus
330.602189,55.4364891,Cepheus
330.620442,54.4365463,Cygnus
330.637807,53.4365959,Cygnus
330.639210,53.3532715,Cygnus
330.655717,52.3533211,Cygnus
330.671511,51.3533669,Cygnus
330.686617,50.3534164,Cygnus
330.701094,49.3534584,Cygnus
330.714997,48.3535004,Cygnus
330.728359,47.3535423,Cygnus
330.741234,46.3535805,Cygnus
330.753651,45.3536148,Cygnus
330.762663,44.6036453,Cygnus
329.878606,44.5982513,Cygnus
329.881639,44.3482628,Cygnus
329.376641,44.3451195,Cygnus
329.388686,43.3451538,Cygnus
329.400359,42.3451881,Cygnus
329.411659,41.3452263,Cygnus
329.422617,40.3452606,Cygnus
329.433259,39.3452911,Cygnus
329.443589,38.3453293,Cygnus
329.453659,37.3453560,Cygnus
329.461012,36.5953827,Cygnus
328.453387,36.5889702,Cygnus
327.445994,36.5823822,Cygnus
327.319965,36.5815468,Cygnus
327.330150,35.5815773,Cygnus
327.340079,34.5816116,Cygnus
327.349777,33.5816460,Cygnus
327.359247,32.5816765,Cygnus
327.368517,31.5817051,Cygnus
327.377586,30.5817375,Cygnus
327.386484,29.5817642,Cygnus
327.395181,28.5817947,Cygnus
326.389846,28.5750179,Cygnus
325.384455,28.5680637,Cygnus
324.379121,28.5609360,Cygnus
323.374042,28.5536385,Cygnus
322.620164,28.5480537,Cygnus
321.615029,28.5404606,Cygnus
320.609979,28.5327015,Cygnus
319.605131,28.5247822,Cygnus
318.600225,28.5166988,Cygnus
317.595376,28.5084591,Cygnus
316.590814,28.5000668,Cygnus
315.586139,28.4915180,Cygnus
315.083914,28.4871883,Vulpecula
315.072584,29.4871387,Cygnus
314.067851,29.4783649,Cygnus
313.063230,29.4694462,Cygnus
312.058841,29.4603844,Cygnus
311.054392,29.4511814,Cygnus
310.050030,29.4418411,Cygnus
309.045897,29.4323673,Cygnus
308.041734,29.4227600,Cygnus
307.037658,29.4130230,Cygnus
306.033840,29.4031620,Cygnus
305.029936,29.3931770,Cygnus
304.026174,29.3830738,Cygnus
303.022671,29.3728542,Cygnus
302.019081,29.3625183,Cygnus
301.015635,29.3520737,Cygnus
300.012389,29.3415241,Cygnus
299.009142,29.3308678,Cygnus
298.005981,29.3201122,Cygnus
297.003106,29.3092594,Cygnus
296.250944,29.3010578,Cygnus
296.265192,28.3011360,Cygnus
296.272201,27.8011742,Cygnus
313.080912,2.4684026,Aquarius
312.080583,2.4593425,Aquarius
311.080256,2.4501426,Aquarius
310.080127,2.4408073,Aquarius
309.579877,2.4360874,Aquila
308.579721,2.4265513,Aquila
307.579451,2.4168842,Aquila
306.579180,2.4070899,Aquila
306.079101,2.4021468,Aquila
306.069174,3.4020977,Aquila
306.059217,4.4020481,Aquila
306.049233,5.4019985,Aquila
306.039191,6.4019494,Aquila
306.029148,7.4018993,Aquila
306.019020,8.4018488,Aquila
306.013956,8.9018240,Delphinus
305.012913,8.8918362,Delphinus
304.012041,8.8817320,Delphinus
303.636675,8.8779116,Aquila
303.626204,9.8778591,Aquila
303.615646,10.8778057,Aquila
303.605032,11.8777504,Aquila
303.594360,12.8776960,Aquila
303.583575,13.8776417,Aquila
303.572703,14.8775864,Aquila
303.561744,15.8775291,Aquila
303.558997,16.1275158,Sagitta
304.560727,16.1376724,Sagitta
305.186949,16.1439629,Sagitta
305.176049,17.1439095,Sagitta
305.165034,18.1438541,Sagitta
305.153876,19.1437988,Sagitta
305.142603,20.1437435,Sagitta
305.134049,20.8936996,Sagitta
306.136694,20.9036713,Vulpecula
307.139224,20.9135189,Vulpecula
308.141985,20.9232426,Vulpecula
309.144802,20.9328365,Vulpecula
309.896937,20.9399471,Vulpecula
309.907665,19.9399967,Delphinus
310.910454,19.9493580,Vulpecula
311.913127,19.9585781,Vulpecula
312.916031,19.9676628,Vulpecula
313.918848,19.9766026,Vulpecula
314.921894,19.9853973,Vulpecula
315.924969,19.9940453,Vulpecula
316.927957,20.0025406,Vulpecula
317.178783,20.0046406,Vulpecula
317.188196,19.0046787,Delphinus
317.197466,18.0047188,Delphinus
317.206650,17.0047569,Delphinus
317.215747,16.0047932,Delphinus
317.224759,15.0048323,Delphinus
317.233657,14.0048695,Delphinus
317.242499,13.0049067,Delphinus
317.248364,12.3382607,Delphinus
316.246462,12.3298130,Delphinus
315.244761,12.3212147,Delphinus
